SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2011-12,39207,Wapato,123,53,1,1,6,15,8,55,121,83,7,68.6,25.6,5.8
2011-12,13146,Warden,38,20,1,0,1,1,2,25,33,26,2,78.8,15.2,6.1
2011-12,34974,Washington State School for the Blind,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,06112,Washougal,125,58,1,2,7,4,7,56,127,106,0,83.5,16.5,0.0
2011-12,01109,Washtucna,2,2,0,0,0,0,0,1,3,3,0,100.0,0.0,0.0
2011-12,09209,Waterville,19,6,0,0,0,0,0,14,11,11,0,100.0,0.0,0.0
2011-12,33049,Wellpinit,16,3,0,0,0,0,1,9,10,9,0,90.0,10.0,0.0
2011-12,04246,Wenatchee,245,155,6,7,21,49,24,79,321,192,22,59.8,33.3,6.9
2011-12,32363,West Valley (Spokane),123,70,1,0,1,3,0,88,105,97,3,92.4,4.8,2.9
2011-12,39208,West Valley (Yakima),207,69,1,3,6,9,5,109,167,140,3,83.8,14.4,1.8
2011-12,21303,White Pass,19,7,0,0,1,0,0,10,16,14,1,87.5,6.3,6.3
2011-12,27416,White River,176,48,0,1,2,11,5,75,149,127,3,85.2,12.8,2.0
2011-12,20405,White Salmon Valley,47,13,0,1,0,2,1,12,48,42,2,87.5,8.3,4.2
2011-12,22200,Wilbur,9,5,0,0,0,0,0,6,8,8,0,100.0,0.0,0.0
2011-12,25160,Willapa Valley,14,4,0,0,0,3,0,5,13,10,0,76.9,23.1,0.0
2011-12,13167,Wilson Creek,8,3,0,0,0,0,1,4,7,6,0,85.7,14.3,0.0
2011-12,21232,Winlock,39,42,0,2,2,3,1,34,47,36,3,76.6,17.0,6.4
2011-12,14117,Wishkah Valley,7,1,0,0,0,0,0,3,5,5,0,100.0,0.0,0.0
2011-12,20094,Wishram,2,3,0,0,0,0,0,3,2,2,0,100.0,0.0,0.0
2011-12,08404,Woodland,73,45,1,1,3,6,5,31,87,64,7,73.6,18.4,8.0
2011-12,39007,Yakima,479,233,7,8,28,45,68,208,504,318,30,63.1,31.0,6.0
2011-12,34002,Yelm,202,116,0,2,7,17,19,104,214,152,17,71.0,21.0,7.9
2011-12,39205,Zillah,46,22,0,0,0,0,0,20,48,48,0,100.0,0.0,0.0
