SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,08130,Toutle Lake,22,2,0,0,0,2,1,1,23,20,0,87.0,13.0,0.0
2013-14,20400,Trout Lake,9,4,0,0,0,0,0,3,10,10,0,100.0,0.0,0.0
2013-14,17406,Tukwila,87,35,3,5,5,9,8,12,110,76,4,69.1,27.3,3.6
2013-14,34033,Tumwater,233,34,0,1,5,14,10,27,240,207,3,86.3,12.5,1.3
2013-14,27083,University Place,229,25,0,3,6,8,1,40,214,191,5,89.3,8.4,2.3
2013-14,33070,Valley,,,,,,,,,,,,n/a,n/a,n/a
2013-14,06037,Vancouver,867,190,2,13,42,46,46,167,890,715,26,80.3,16.7,2.9
2013-14,17402,Vashon Island,56,7,0,0,2,1,2,10,53,45,3,84.9,9.4,5.7
2013-14,35200,Wahkiakum,13,3,0,0,0,0,0,4,12,11,1,91.7,0.0,8.3
2013-14,13073,Wahluke,78,11,0,0,3,13,8,7,82,51,7,62.2,29.3,8.5
2013-14,36401,Waitsburg,11,3,0,0,0,0,0,3,11,11,0,100.0,0.0,0.0
2013-14,36140,Walla Walla,287,72,0,2,2,12,18,73,286,243,9,85.0,11.9,3.1
2013-14,39207,Wapato,114,21,2,2,5,7,4,13,122,101,1,82.8,16.4,0.8
2013-14,13146,Warden,32,6,0,2,3,0,2,3,35,28,0,80.0,20.0,0.0
2013-14,06112,Washougal,115,18,0,0,1,7,4,26,107,91,4,85.0,11.2,3.7
2013-14,01109,Washtucna,,,,,,,,,,,,n/a,n/a,n/a
2013-14,09209,Waterville,9,2,0,0,0,0,0,2,9,9,0,100.0,0.0,0.0
2013-14,33049,Wellpinit,7,1,0,0,0,0,0,1,7,7,0,100.0,0.0,0.0
2013-14,04246,Wenatchee,302,35,3,5,17,36,13,13,324,243,7,75.0,22.8,2.2
2013-14,32363,West Valley (Spokane),108,10,0,0,1,1,0,11,107,105,0,98.1,1.9,0.0
2013-14,39208,West Valley (Yakima),149,29,0,0,4,11,1,22,156,140,0,89.7,10.3,0.0
2013-14,21303,White Pass,9,2,0,1,0,1,0,2,9,7,0,77.8,22.2,0.0
2013-14,27416,White River,168,19,0,2,4,7,1,17,170,152,4,89.4,8.2,2.4
2013-14,20405,White Salmon Valley,46,6,0,0,0,2,0,7,45,43,0,95.6,4.4,0.0
2013-14,22200,Wilbur,12,2,0,0,0,1,0,2,12,11,0,91.7,8.3,0.0
2013-14,25160,Willapa Valley,15,1,0,0,0,0,0,1,15,15,0,100.0,0.0,0.0
2013-14,13167,Wilson Creek,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21232,Winlock,32,8,0,0,1,5,1,11,29,22,0,75.9,24.1,0.0
2013-14,14117,Wishkah Valley,4,1,0,0,0,0,0,0,5,5,0,100.0,0.0,0.0
2013-14,20094,Wishram,,,,,,,,,,,,n/a,n/a,n/a
2013-14,08404,Woodland,89,16,0,2,2,8,6,11,94,72,4,76.6,19.1,4.3
2013-14,39007,Yakima,511,135,6,21,37,60,50,84,562,361,27,64.2,31.0,4.8
2013-14,34002,Yelm,212,34,1,0,5,3,8,45,201,178,6,88.6,8.5,3.0
2013-14,39205,Zillah,50,7,1,1,2,1,0,3,54,48,1,88.9,9.3,1.9
